transaction_id,customer_id,merchant_id,device_id,ip_id,timestamp,amount,location,account_age_days,device_age_days,transactions_last_10min,failed_attempts,location_change,amount_deviation,behavior_risk_count,is_fraud,fraud_probability,anomaly_score,model_decision,device_customer_count,ip_customer_count,device_transaction_count,ip_transaction_count,shared_device,shared_ip,entity_risk_count,graph_risk_score,fraud_signal,anomaly_signal,raw_risk_score,expected_fraud_loss,false_positive_cost,approve_cost,verify_cost,review_cost,recommended_action,minimum_expected_cost,decision_is_intervention,actual_fraud,financial_exposure_score,risk_score,risk_explanation,final_action,final_intervention
TX_0004131,CUST_00978,MER_0169,DEV_00650,IP_03787,2026-06-22 13:11:00,580.97,Kolkata,475,24,4,3,0,0.86,2,1,0.9879425252660571,99.28756907916639,REVIEW,0.0,1.0,0.0,2.0,0,0,0,11.0,98.7942525266057,99.28756907916639,98.9422474923739,573.9649689038212,5.8097,573.9649689038212,139.79299378076422,103.69824844519108,REVIEW,103.69824844519108,1,1,29.465109042788512,85.07641879561046,high fraud probability; highly unusual behavioral pattern; elevated transaction velocity; multiple recent failed attempts,REVIEW,1
TX_0013319,CUST_03756,MER_0103,DEV_00449,IP_03918,2026-06-16 14:47:00,949.26,Chennai,932,25,3,6,0,0.866,1,1,0.9387099526276099,96.3113389706372,REVIEW,1.0,1.0,1.0,3.0,0,0,0,22.0,93.870995262761,96.3113389706372,94.60309837512385,891.079809631285,9.4926,891.079809631285,203.21596192625697,119.55399048156428,REVIEW,119.55399048156428,1,1,45.744540484338685,84.9778074194394,high fraud probability; highly unusual behavioral pattern; multiple recent failed attempts,REVIEW,1
TX_0006757,CUST_03233,MER_0040,DEV_01262,IP_05284,2026-06-28 07:01:00,1166.33,Delhi,518,1,0,1,0,1.058,1,0,0.9333281700091417,89.46667554431053,REVIEW,1.0,1.0,5.0,6.0,0,0,0,32.5,93.33281700091418,89.46667554431053,92.17297456393308,1088.5686445267622,11.6633,1088.5686445267622,242.71372890535238,129.42843222633815,REVIEW,129.42843222633815,1,0,55.882842245231664,84.68297961279657,high fraud probability; highly unusual behavioral pattern; newly observed device,REVIEW,1
TX_0018214,CUST_03498,MER_0122,DEV_00589,IP_02280,2026-05-27 12:29:00,4663.73,Ahmedabad,2641,643,1,1,1,2.806,1,1,0.6942898864293562,99.76696184832545,REVIEW,2.0,2.0,5.0,14.0,1,1,3,59.5,69.42898864293562,99.76696184832545,78.53038060455256,3237.980572037181,46.637299999999996,3237.980572037181,672.5961144074361,236.8990286018592,REVIEW,236.8990286018592,1,1,100.0,84.64458287596544,highly unusual behavioral pattern; unusual transaction location,REVIEW,1
TX_0006026,CUST_02424,MER_0250,DEV_01712,IP_02329,2026-06-06 19:54:00,727.83,Mumbai,1058,1059,14,2,0,0.621,1,1,0.9583569730070332,98.2555429788934,REVIEW,2.0,2.0,6.0,4.0,1,1,2,47.0,95.83569730070332,98.2555429788934,96.56165100416034,697.520955663709,7.278300000000001,697.520955663709,164.50419113274177,109.87604778318547,REVIEW,109.87604778318547,1,1,35.8079885215176,84.5561092483232,high fraud probability; highly unusual behavioral pattern; elevated transaction velocity,REVIEW,1
TX_0014001,CUST_02459,MER_0100,DEV_04934,IP_04324,2026-06-13 21:53:00,526.84,Jaipur,1089,4,1,3,0,0.914,2,1,0.9899777333310891,98.47526466475797,REVIEW,0.0,2.0,0.0,7.0,0,1,1,26.5,98.99777333310891,98.47526466475797,98.84102073260362,521.559869028151,5.268400000000001,521.559869028151,129.31197380563017,101.07799345140756,REVIEW,101.07799345140756,1,1,26.774836873070797,84.396433440596,high fraud probability; highly unusual behavioral pattern; multiple recent failed attempts; newly observed device,REVIEW,1
TX_0000543,CUST_00936,MER_0009,DEV_00946,IP_00954,2026-05-28 00:23:00,433.67,Hyderabad,614,9,7,4,0,0.715,3,1,0.9961717826555417,99.80025301285039,REVIEW,1.0,3.0,8.0,14.0,0,1,2,64.0,99.61717826555417,99.80025301285039,99.67210068974303,432.0098169842288,4.3367,432.0098169842288,111.40196339684574,96.60049084921145,REVIEW,96.60049084921145,1,1,22.177688630207037,84.1842027626736,high fraud probability; highly unusual behavioral pattern; elevated transaction velocity; multiple recent failed attempts; newly observed device,REVIEW,1
TX_0005331,CUST_03838,MER_0039,DEV_04120,IP_02981,2026-06-02 22:03:00,15059.91,Delhi,449,394,2,0,0,5.184,1,0,0.7100421112977858,95.26599640455423,REVIEW,2.0,2.0,7.0,8.0,1,1,2,54.5,71.00421112977858,95.26599640455423,78.28274671221126,10693.170292354638,150.5991,10693.170292354638,2163.6340584709274,609.6585146177324,REVIEW,609.6585146177324,1,0,100.0,84.08190448625555,high fraud probability; highly unusual behavioral pattern; transaction amount is significantly above normal customer behavior,REVIEW,1
TX_0005266,CUST_00365,MER_0055,DEV_03701,IP_03525,2026-06-11 22:42:00,3425.76,Ahmedabad,1447,3,1,1,0,2.125,1,1,0.7266889741438383,92.22318396697517,REVIEW,2.0,1.0,6.0,2.0,1,0,1,36.0,72.66889741438382,92.22318396697517,78.53518338016121,2489.4620200629956,34.257600000000004,2489.4620200629956,522.892404012599,199.4731010031499,REVIEW,199.4731010031499,1,1,100.0,84.00140389728446,high fraud probability; highly unusual behavioral pattern; newly observed device,REVIEW,1
TX_0012835,CUST_02723,MER_0238,DEV_04782,IP_05808,2026-06-13 08:35:00,1892.25,Bengaluru,1768,3,0,1,0,1.158,1,1,0.8034907611004425,93.49490645182769,REVIEW,0.0,1.0,0.0,4.0,0,0,0,14.0,80.34907611004425,93.49490645182769,84.29282521257929,1520.4053926923123,18.9225,1520.4053926923123,329.0810785384624,151.0202696346157,REVIEW,151.0202696346157,1,1,78.05164620147677,83.83333923086579,high fraud probability; highly unusual behavioral pattern; newly observed device,REVIEW,1
TX_0003577,CUST_01169,MER_0214,DEV_04042,IP_03091,2026-06-24 18:33:00,2003.25,Ahmedabad,1377,226,0,0,1,2.478,1,1,0.7653688945851187,99.24761968173647,REVIEW,3.0,2.0,10.0,8.0,1,1,3,67.0,76.53688945851187,99.24761968173647,83.35010852547924,1533.225238077639,20.0325,1533.225238077639,331.64504761552774,151.661261903882,REVIEW,151.661261903882,1,1,78.7097667535233,83.78468398448153,high fraud probability; highly unusual behavioral pattern; unusual transaction location,REVIEW,1
TX_0007889,CUST_02456,MER_0206,DEV_03253,IP_02155,2026-06-07 05:40:00,911.82,Kolkata,1142,26,3,7,0,0.553,1,1,0.918845745657888,97.22351687862042,REVIEW,4.0,1.0,18.0,2.0,1,0,2,61.0,91.8845745657888,97.22351687862042,93.48625725963828,837.8219278057755,9.1182,837.8219278057755,192.56438556115506,116.89109639028882,REVIEW,116.89109639028882,1,1,43.01048983596273,83.71144031367307,high fraud probability; highly unusual behavioral pattern; multiple recent failed attempts,REVIEW,1
TX_0003635,CUST_03184,MER_0062,DEV_02395,IP_02036,2026-05-29 16:22:00,13031.26,Pune,557,110,0,0,0,5.266,1,0,0.6918702129863644,96.79738997270124,REVIEW,2.0,1.0,9.0,4.0,1,0,1,43.5,69.18702129863644,96.79738997270124,77.47013190085588,9015.94063168069,130.3126,9015.94063168069,1828.1881263361377,525.7970315840349,REVIEW,525.7970315840349,1,0,100.0,83.63272764112858,highly unusual behavioral pattern; transaction amount is significantly above normal customer behavior,REVIEW,1
TX_0019482,CUST_01872,MER_0031,DEV_04126,IP_03055,2026-06-20 04:20:00,10229.17,Delhi,356,735,0,0,0,5.716,1,1,0.6868994860279819,96.58432651974167,REVIEW,2.0,1.0,5.0,2.0,1,0,1,34.5,68.6899486027982,96.58432651974167,77.05826197788124,7026.4116154928515,102.2917,7026.4116154928515,1430.28232309857,426.3205807746429,REVIEW,426.3205807746429,1,1,100.0,83.32027225732159,highly unusual behavioral pattern; transaction amount is significantly above normal customer behavior,REVIEW,1
TX_0004048,CUST_01097,MER_0013,DEV_02669,IP_03998,2026-06-28 00:37:00,331.28,Jaipur,425,24,7,6,0,0.512,2,1,0.9961136873576755,99.8468606431853,REVIEW,0.0,2.0,0.0,8.0,0,1,1,28.0,99.61136873576754,99.8468606431853,99.68201630799285,329.9925423478507,3.3127999999999997,329.9925423478507,90.99850846957013,91.49962711739255,VERIFY,90.99850846957013,1,1,16.940522105654406,83.14784698197023,high fraud probability; highly unusual behavioral pattern; elevated transaction velocity; multiple recent failed attempts,REVIEW,1
TX_0014583,CUST_03941,MER_0011,DEV_01435,IP_05083,2026-06-06 12:56:00,1399.6,Kochi,1358,5,2,2,0,1.662,1,1,0.847018849625639,95.0196417870697,REVIEW,1.0,2.0,2.0,11.0,0,1,2,43.5,84.7018849625639,95.0196417870697,87.79721200991563,1185.4875819360443,13.995999999999999,1185.4875819360443,262.09751638720877,134.27437909680228,REVIEW,134.27437909680228,1,1,60.85828014439415,83.02849104628169,high fraud probability; highly unusual behavioral pattern; newly observed device,REVIEW,1
TX_0007535,CUST_00514,MER_0129,DEV_03731,IP_00451,2026-05-29 10:37:00,9605.86,Jaipur,589,46,0,0,0,6.352,1,0,0.6707357665866145,97.98921366269391,REVIEW,3.0,1.0,12.0,3.0,1,0,2,54.5,67.07357665866145,97.98921366269391,76.34826775987119,6442.993870823697,96.05860000000001,6442.993870823697,1313.598774164739,397.1496935411851,REVIEW,397.1496935411851,1,0,100.0,82.9335524281389,highly unusual behavioral pattern; transaction amount is significantly above normal customer behavior,REVIEW,1
TX_0005066,CUST_03221,MER_0069,DEV_04314,IP_04104,2026-06-20 10:53:00,2380.66,Ahmedabad,733,87,2,0,1,2.686,1,1,0.7147346937933008,98.94799920101205,REVIEW,3.0,1.0,11.0,7.0,1,0,2,59.0,71.47346937933008,98.94799920101205,79.71582832583468,1701.5402961259595,23.8066,1701.5402961259595,365.3080592251918,160.07701480629805,REVIEW,160.07701480629805,1,1,87.35040130027745,82.89121471002416,high fraud probability; highly unusual behavioral pattern; unusual transaction location,REVIEW,1
TX_0014710,CUST_00402,MER_0187,DEV_03642,IP_03004,2026-05-27 03:24:00,358.31,Ahmedabad,573,23,5,3,0,0.687,2,1,0.9872683057069545,99.58053132698582,REVIEW,2.0,1.0,11.0,4.0,1,0,2,46.5,98.72683057069544,99.58053132698582,98.98294079758254,353.74810661785887,3.5831,353.74810661785887,95.74962132357176,92.68740533089296,REVIEW,92.68740533089296,1,1,18.16003954924608,82.86958259329269,high fraud probability; highly unusual behavioral pattern; elevated transaction velocity; multiple recent failed attempts,REVIEW,1
TX_0000376,CUST_00382,MER_0115,DEV_04596,IP_00839,2026-06-22 00:29:00,364.5,Hyderabad,687,499,7,3,0,0.568,2,1,0.9839865832723458,99.62048072441574,REVIEW,1.0,1.0,3.0,3.0,0,0,0,25.0,98.39865832723459,99.62048072441574,98.76520504638893,358.66310960277,3.645,358.66310960277,96.73262192055398,92.93315548013851,REVIEW,92.93315548013851,1,1,18.41235651411699,82.7679446837654,high fraud probability; highly unusual behavioral pattern; elevated transaction velocity; multiple recent failed attempts,REVIEW,1
TX_0014722,CUST_02925,MER_0092,DEV_02329,IP_03557,2026-06-29 02:48:00,363.64,Delhi,806,1,2,4,0,0.803,2,1,0.9869879294123706,98.91470803648713,REVIEW,1.0,2.0,2.0,10.0,0,1,2,42.0,98.69879294123706,98.91470803648713,98.76356746981207,358.9082906515144,3.6364,358.9082906515144,96.78165813030286,92.94541453257574,REVIEW,92.94541453257574,1,1,18.424943146974172,82.7087975109595,high fraud probability; highly unusual behavioral pattern; multiple recent failed attempts; newly observed device,REVIEW,1
TX_0017305,CUST_01809,MER_0037,DEV_01830,IP_05470,2026-05-30 03:14:00,351.77,Ahmedabad,277,17,4,3,0,0.817,2,1,0.983873506354876,99.52726546374592,REVIEW,1.0,1.0,1.0,3.0,0,0,0,22.0,98.3873506354876,99.52726546374592,98.7293250839651,346.0971833304547,3.5177,346.0971833304547,94.21943666609093,92.30485916652275,REVIEW,92.30485916652275,1,1,17.767271172855587,82.60530919143869,high fraud probability; highly unusual behavioral pattern; elevated transaction velocity; multiple recent failed attempts,REVIEW,1
TX_0001061,CUST_00816,MER_0211,DEV_00228,IP_00170,2026-06-18 10:12:00,6084.11,Mumbai,792,1134,0,0,0,6.507,1,1,0.660563308534265,98.26220121179838,REVIEW,1.0,1.0,4.0,4.0,0,0,0,28.0,66.0563308534265,98.26220121179838,75.71809196093807,4018.939831086407,60.8411,4018.939831086407,828.7879662172812,275.94699155432056,REVIEW,275.94699155432056,1,1,100.0,82.50682579025276,highly unusual behavioral pattern; transaction amount is significantly above normal customer behavior,REVIEW,1
TX_0004159,CUST_01886,MER_0138,DEV_00578,IP_00061,2026-06-06 09:29:00,7069.03,Kolkata,706,497,2,0,0,6.348,1,0,0.6621708791423551,95.96511085957788,REVIEW,1.0,1.0,4.0,4.0,0,0,0,28.0,66.2170879142355,95.96511085957788,75.14149479783822,4680.905809783682,70.6903,4680.905809783682,961.1811619567362,309.04529048918437,REVIEW,309.04529048918437,1,0,100.0,81.89807721499112,highly unusual behavioral pattern; transaction amount is significantly above normal customer behavior,REVIEW,1
TX_0017101,CUST_03699,MER_0092,DEV_02899,IP_01776,2026-06-29 07:20:00,10483.86,Kolkata,855,998,5,0,0,9.504,2,1,0.6325304673864784,99.80025301285039,REVIEW,4.0,2.0,16.0,10.0,1,1,4,81.0,63.253046738647846,99.80025301285039,74.21720862090861,6631.360865814407,104.83860000000001,6631.360865814407,1351.272173162881,406.56804329072065,REVIEW,406.56804329072065,1,1,100.0,81.56659927317904,highly unusual behavioral pattern; transaction amount is significantly above normal customer behavior; elevated transaction velocity,REVIEW,1
TX_0005457,CUST_02013,MER_0264,DEV_01840,IP_05952,2026-05-31 02:23:00,7237.82,Bengaluru,554,727,2,0,0,6.281,1,0,0.6441541026821266,95.78533857114321,REVIEW,5.0,1.0,22.0,4.0,1,0,2,64.0,64.41541026821265,95.78533857114321,73.82638875909181,4662.271447474749,72.37819999999999,4662.271447474749,957.4542894949496,308.11357237373767,REVIEW,308.11357237373767,1,0,100.0,80.94330670544929,highly unusual behavioral pattern; transaction amount is significantly above normal customer behavior,REVIEW,1
TX_0009613,CUST_03393,MER_0021,DEV_04613,IP_00811,2026-06-29 02:44:00,859.02,Kochi,542,4,0,1,0,0.465,1,0,0.9113268079611707,90.89153738597776,REVIEW,1.0,1.0,3.0,3.0,0,0,0,25.0,91.13268079611707,90.89153738597776,91.06033777307528,782.8479545748048,8.5902,782.8479545748048,181.56959091496094,114.14239772874028,REVIEW,114.14239772874028,1,0,40.1883417894374,80.87146997173934,high fraud probability; highly unusual behavioral pattern; newly observed device,REVIEW,1
TX_0007364,CUST_01951,MER_0056,DEV_02482,IP_04096,2026-06-28 20:35:00,666.23,Kochi,492,5,0,2,0,1.281,1,1,0.9215652350525875,94.78660363539517,REVIEW,0.0,2.0,0.0,9.0,0,1,1,29.5,92.15652350525875,94.78660363539517,92.94554754429967,613.9744065490854,6.6623,613.9744065490854,147.79488130981707,105.6987203274543,REVIEW,105.6987203274543,1,1,31.519036558974445,80.81805015504281,high fraud probability; highly unusual behavioral pattern; newly observed device,REVIEW,1
TX_0011343,CUST_03880,MER_0030,DEV_03233,IP_00408,2026-06-23 22:15:00,668.24,Hyderabad,743,5,0,2,0,0.564,1,1,0.9229445340342507,94.30055263333111,REVIEW,1.0,1.0,7.0,3.0,0,0,0,31.0,92.29445340342507,94.30055263333111,92.89628317239688,616.7484554230477,6.6824,616.7484554230477,148.3496910846095,105.83742277115242,REVIEW,105.83742277115242,1,1,31.661445341721983,80.76968156005626,high fraud probability; highly unusual behavioral pattern; newly observed device,REVIEW,1
TX_0017732,CUST_00888,MER_0177,DEV_04711,IP_04969,2026-06-18 17:22:00,787.22,Hyderabad,683,816,7,1,0,0.776,1,1,0.8981731278042745,94.73333777215527,REVIEW,1.0,4.0,2.0,15.0,0,1,2,61.0,89.81731278042744,94.73333777215527,91.29212027794578,707.059849670081,7.8722,707.059849670081,166.41196993401616,110.35299248350408,REVIEW,110.35299248350408,1,1,36.29767790549192,80.58819330295869,high fraud probability; highly unusual behavioral pattern; elevated transaction velocity,REVIEW,1
TX_0008958,CUST_03093,MER_0136,DEV_03087,IP_03558,2026-06-13 02:50:00,6226.39,Mumbai,456,1196,0,2,1,2.569,1,1,0.6051516690004984,99.86017710899527,REVIEW,3.0,3.0,14.0,11.0,1,1,4,84.5,60.51516690004984,99.86017710899527,72.31866996273347,3767.9103003480136,62.26390000000001,3767.9103003480136,778.5820600696026,263.39551501740084,REVIEW,263.39551501740084,1,1,100.0,80.2156365827235,highly unusual behavioral pattern; unusual transaction location,REVIEW,1
TX_0003778,CUST_00922,MER_0112,DEV_00722,IP_00779,2026-05-27 19:06:00,5966.65,Kochi,637,64,1,0,0,5.859,1,1,0.6021027499528244,96.0450096544377,REVIEW,4.0,1.0,15.0,4.0,1,0,2,64.0,60.21027499528244,96.0450096544377,70.96069539302901,3592.5363730060194,59.6665,3592.5363730060194,743.5072746012037,254.62681865030112,REVIEW,254.62681865030112,1,1,100.0,78.91864039397254,highly unusual behavioral pattern; transaction amount is significantly above normal customer behavior,REVIEW,1
TX_0010142,CUST_02707,MER_0173,DEV_03247,IP_04934,2026-05-28 06:13:00,782.0,Mumbai,1109,2,1,1,0,0.93,1,0,0.9055852689191496,87.19621812370997,REVIEW,4.0,1.0,13.0,4.0,1,0,2,63.5,90.55852689191497,87.19621812370997,89.54983426145346,708.167680294775,7.82,708.167680294775,166.63353605895497,110.40838401473877,REVIEW,110.40838401473877,1,0,36.35454958220748,78.70903879951197,high fraud probability; highly unusual behavioral pattern; newly observed device,REVIEW,1
TX_0004217,CUST_03960,MER_0079,DEV_03763,IP_02801,2026-05-26 00:02:00,4364.19,Mumbai,1723,1027,0,2,1,2.916,1,1,0.5744032966320747,99.82022771156535,REVIEW,3.0,2.0,14.0,7.0,1,1,3,70.5,57.440329663207464,99.82022771156535,70.15429907771482,2506.8051231287336,43.6419,2506.8051231287336,526.3610246257466,200.3402561564368,REVIEW,200.3402561564368,1,1,100.0,78.66623314507333,highly unusual behavioral pattern; unusual transaction location,REVIEW,1
TX_0014360,CUST_00050,MER_0141,DEV_04142,IP_04364,2026-06-21 02:22:00,696.51,Hyderabad,1091,71,13,1,0,1.168,1,1,0.8658758958254243,95.96511085957788,REVIEW,2.0,1.0,6.0,5.0,1,0,1,40.5,86.58758958254244,95.96511085957788,89.40084596565306,603.0912202013664,6.9651,603.0912202013664,145.61824404027323,105.15456101006835,REVIEW,105.15456101006835,1,1,30.96033648171892,78.27539534548836,high fraud probability; highly unusual behavioral pattern; elevated transaction velocity,REVIEW,1
TX_0002095,CUST_02826,MER_0006,DEV_01938,IP_01532,2026-05-30 05:50:00,2360.34,Bengaluru,1531,2,2,1,0,2.521,1,0,0.6659899461069152,94.0475397829416,REVIEW,2.0,1.0,6.0,3.0,1,0,1,37.5,66.59899461069152,94.0475397829416,74.83355816236654,1571.9627093939964,23.6034,1571.9627093939964,339.3925418787992,153.5981354696999,REVIEW,153.5981354696999,1,0,80.69839651007142,77.65343854224253,highly unusual behavioral pattern; newly observed device,REVIEW,1
TX_0008226,CUST_03152,MER_0043,DEV_00016,IP_04910,2026-06-04 12:43:00,662.49,Chennai,523,4,0,1,0,0.527,1,0,0.8869743930547177,90.8715626872628,REVIEW,2.0,3.0,7.0,10.0,1,1,3,65.5,88.69743930547178,90.8715626872628,89.34967632000908,587.61166565482,6.6249,587.61166565482,142.52233313096394,104.38058328274103,REVIEW,104.38058328274103,1,0,30.165676899063776,77.64332383872747,high fraud probability; highly unusual behavioral pattern; newly observed device,REVIEW,1
TX_0005263,CUST_00274,MER_0125,DEV_00968,IP_02637,2026-06-27 05:05:00,694.61,Kochi,466,1,3,1,0,0.87,1,0,0.8854592454298901,89.72634662760504,REVIEW,1.0,1.0,8.0,8.0,0,0,0,40.0,88.54592454298901,89.72634662760504,88.90005116837382,615.048846468056,6.9461,615.048846468056,148.00976929361116,105.75244232340283,REVIEW,105.75244232340283,1,0,31.574194087896206,77.50570507735526,high fraud probability; highly unusual behavioral pattern; newly observed device,REVIEW,1
TX_0015731,CUST_01230,MER_0099,DEV_02981,IP_01561,2026-06-02 12:17:00,5679.57,Delhi,266,862,3,0,0,5.889,1,0,0.562288585225446,97.3833144683401,REVIEW,1.0,3.0,6.0,13.0,0,1,2,60.5,56.2288585225446,97.3833144683401,68.57519530628325,3193.557379988886,56.7957,3193.557379988886,663.7114759977771,234.67786899944446,REVIEW,234.67786899944446,1,0,100.0,77.32942360177432,highly unusual behavioral pattern; transaction amount is significantly above normal customer behavior,REVIEW,1
TX_0003719,CUST_00534,MER_0006,DEV_02962,IP_05367,2026-06-19 11:16:00,573.7,Jaipur,765,1,1,1,0,1.156,1,0,0.919090387854247,86.40388840801651,REVIEW,3.0,1.0,13.0,5.0,1,0,2,59.0,91.9090387854247,86.40388840801651,90.25749367220223,527.2821555119815,5.737000000000001,527.2821555119815,130.45643110239627,101.3641077755991,REVIEW,101.3641077755991,1,0,27.068596604683258,77.28940523605395,high fraud probability; highly unusual behavioral pattern; newly observed device,REVIEW,1
TX_0006944,CUST_00246,MER_0147,DEV_01229,IP_01035,2026-06-11 17:04:00,672.88,Mumbai,1186,1151,13,1,0,0.586,1,1,0.8465641471303659,96.80404820560624,REVIEW,1.0,1.0,4.0,5.0,0,0,0,29.5,84.65641471303658,96.80404820560624,88.30070476080746,569.6360833210806,6.7288,569.6360833210806,138.92721666421608,103.48180416605405,REVIEW,103.48180416605405,1,1,29.242881045193457,77.21799802723885,high fraud probability; highly unusual behavioral pattern; elevated transaction velocity,REVIEW,1
TX_0005028,CUST_02833,MER_0167,DEV_01565,IP_01518,2026-06-21 11:28:00,572.56,Mumbai,964,432,7,2,0,0.699,1,1,0.8422793152254006,96.88394700046608,REVIEW,1.0,1.0,4.0,4.0,0,0,0,28.0,84.22793152254006,96.88394700046608,88.02473616591786,482.2554447254553,5.725599999999999,482.2554447254553,121.45108894509103,99.11277223627279,REVIEW,99.11277223627279,1,1,24.757101975147055,76.13057025643927,high fraud probability; highly unusual behavioral pattern; elevated transaction velocity,REVIEW,1
TX_0018643,CUST_02075,MER_0140,DEV_03981,IP_05933,2026-05-27 06:50:00,498.88,Kochi,572,1,1,1,0,0.809,1,0,0.9047615018343074,87.24282575404487,REVIEW,3.0,1.0,18.0,6.0,1,0,2,61.0,90.47615018343073,87.24282575404487,89.50615285461497,451.36741803509926,4.9888,451.36741803509926,115.27348360701983,97.56837090175497,REVIEW,97.56837090175497,1,0,23.17143190143841,76.0452091982165,high fraud probability; highly unusual behavioral pattern; newly observed device,REVIEW,1
TX_0017541,CUST_00235,MER_0186,DEV_01896,IP_02958,2026-05-27 02:20:00,408.99,Delhi,517,2,1,1,0,0.721,1,1,0.9149214088897838,87.62900326253413,REVIEW,2.0,2.0,8.0,14.0,1,1,3,64.0,91.49214088897838,87.62900326253413,90.3331996010451,374.19370702183267,4.0899,374.19370702183267,99.83874140436652,93.70968535109165,REVIEW,93.70968535109165,1,1,19.209636437535124,75.87669871075644,high fraud probability; highly unusual behavioral pattern; newly observed device,REVIEW,1
TX_0013721,CUST_03356,MER_0290,DEV_03266,IP_04578,2026-06-04 10:08:00,674.18,Pune,920,2,0,1,0,1.24,1,1,0.8631898855216993,89.1271056661562,REVIEW,0.0,3.0,0.0,16.0,0,1,2,44.0,86.31898855216993,89.1271056661562,87.16142368636581,581.9453570210192,6.7418,581.9453570210192,141.3890714042038,104.09726785105099,REVIEW,104.09726785105099,1,1,29.874790850593087,75.87258414605043,high fraud probability; highly unusual behavioral pattern; newly observed device,REVIEW,1
TX_0002688,CUST_01937,MER_0249,DEV_01088,IP_05251,2026-06-02 04:41:00,654.32,Jaipur,826,3,1,1,0,0.634,1,0,0.8697361569990903,87.01644583527532,REVIEW,4.0,3.0,14.0,8.0,1,1,3,86.0,86.97361569990903,87.01644583527532,86.98646474051891,569.0857622476449,6.543200000000001,569.0857622476449,138.81715244952895,103.45428811238227,REVIEW,103.45428811238227,1,0,29.214629720956204,75.43466754472836,high fraud probability; highly unusual behavioral pattern; newly observed device,REVIEW,1
TX_0009906,CUST_00644,MER_0039,DEV_04141,IP_04529,2026-06-28 02:00:00,680.95,Delhi,1210,5,2,1,0,0.956,1,1,0.8526480773474051,88.72761169185698,REVIEW,0.0,3.0,0.0,10.0,0,1,2,39.0,85.26480773474051,88.72761169185698,86.30364892187545,580.6107082697156,6.809500000000001,580.6107082697156,141.1221416539431,104.03053541348581,REVIEW,104.03053541348581,1,1,29.806275221379536,75.21194241920325,high fraud probability; highly unusual behavioral pattern; newly observed device,REVIEW,1
TX_0013612,CUST_03433,MER_0177,DEV_00717,IP_00969,2026-06-07 20:37:00,12952.28,Mumbai,308,181,2,0,0,4.986,1,0,0.5220766682189918,96.09161728477262,REVIEW,2.0,1.0,7.0,5.0,1,0,1,42.0,52.20766682189918,96.09161728477262,65.37285196076121,6762.083188239483,129.52280000000002,6762.083188239483,1377.4166376478963,413.1041594119745,REVIEW,413.1041594119745,1,0,100.0,74.93131859638137,highly unusual behavioral pattern; transaction amount is significantly above normal customer behavior,VERIFY,1
TX_0008125,CUST_02726,MER_0086,DEV_02625,IP_04127,2026-06-01 04:25:00,6310.08,Pune,966,57,1,1,0,5.181,1,0,0.5224936199406601,95.83194620147812,REVIEW,1.0,1.0,4.0,4.0,0,0,0,28.0,52.249361994066014,95.83194620147812,65.32413725628965,3296.976541315161,63.1008,3296.976541315161,684.395308263032,239.8488270657582,REVIEW,239.8488270657582,1,0,100.0,74.87426485747645,highly unusual behavioral pattern; transaction amount is significantly above normal customer behavior,VERIFY,1
TX_0002189,CUST_01510,MER_0107,DEV_01749,IP_01903,2026-06-27 02:20:00,1208.37,Bengaluru,1340,596,0,0,1,2.812,1,1,0.7171110886297146,99.30754377788135,REVIEW,1.0,2.0,4.0,9.0,0,1,1,43.5,71.71110886297146,99.30754377788135,79.99003933744441,866.5355261674882,12.083699999999999,866.5355261674882,198.3071052334976,118.32677630837445,REVIEW,118.32677630837445,1,1,44.48453329257735,74.5447242233656,high fraud probability; highly unusual behavioral pattern; unusual transaction location,VERIFY,1
TX_0005388,CUST_02116,MER_0101,DEV_03412,IP_02499,2026-06-15 17:43:00,1285.86,Bengaluru,1208,6,2,1,0,1.407,1,0,0.7434352497191615,89.56654903788535,REVIEW,2.0,1.0,4.0,3.0,1,0,1,34.5,74.34352497191615,89.56654903788535,78.91043219170692,955.953650203881,12.8586,955.953650203881,216.19073004077617,122.7976825101941,REVIEW,122.7976825101941,1,0,49.074908869271134,73.85670897117791,high fraud probability; highly unusual behavioral pattern; newly observed device,VERIFY,1
TX_0000629,CUST_00719,MER_0096,DEV_02506,IP_04085,2026-06-27 16:57:00,336.62,Kolkata,1215,6,1,2,0,0.668,1,1,0.8567808671775848,93.04880484719355,REVIEW,1.0,2.0,2.0,8.0,0,1,1,39.0,85.67808671775849,93.04880484719355,87.889302156589,288.4095755093186,3.3662,288.4095755093186,82.6819151018637,89.42047877546594,VERIFY,82.6819151018637,1,1,14.805815775823813,73.71484796820208,high fraud probability; highly unusual behavioral pattern; newly observed device,VERIFY,1
TX_0015827,CUST_00107,MER_0173,DEV_04821,IP_00525,2026-06-23 01:25:00,6269.67,Ahmedabad,914,552,1,0,0,5.123,1,0,0.511570883093571,93.15533657367334,REVIEW,2.0,1.0,7.0,4.0,1,0,1,40.5,51.1570883093571,93.15533657367334,63.75656278865196,3207.3806186052693,62.6967,3207.3806186052693,666.4761237210537,235.36903093026362,REVIEW,235.36903093026362,1,0,100.0,73.52514512678056,highly unusual behavioral pattern; transaction amount is significantly above normal customer behavior,VERIFY,1
